MONITORING_ITER,TIME_SEC,ACCURACY
1,5.435000,0.066667
2,7.912000,0.113333
3,9.709000,0.056667
4,10.993000,0.253333
5,12.425000,0.233333
6,14.033000,0.190000
7,16.196000,0.150000
8,18.848000,0.146667
9,21.118000,0.196667
10,23.095000,0.160000
11,24.774000,0.203333
12,26.303000,0.226667
13,28.276000,0.146667
14,30.583000,0.323333
15,32.001000,0.250000
16,33.389000,0.143333
17,35.016000,0.220000
18,37.003000,0.300000
19,39.186000,0.256667
20,41.592000,0.250000
21,44.411000,0.266667
22,46.523000,0.330000
23,48.749000,0.413333
24,50.720000,0.366667
25,52.731000,0.340000
26,54.968000,0.233333
27,56.805000,0.263333
28,58.442000,0.400000
29,61.058000,0.266667
30,63.731000,0.450000
31,65.358000,0.413333
32,67.064000,0.423333
33,68.641000,0.363333
34,70.282000,0.320000
35,71.997000,0.460000
36,73.843000,0.450000
37,76.382000,0.456667
38,78.544000,0.426667
39,80.159000,0.440000
40,81.880000,0.446667
41,83.885000,0.476667
42,86.432000,0.466667
43,88.427000,0.483333
44,90.949000,0.526667
45,92.899000,0.466667
46,94.642000,0.436667
47,96.311000,0.500000
48,98.516000,0.440000
49,100.756000,0.416667
50,103.487000,0.456667
51,105.491000,0.513333
52,107.310000,0.476667
53,109.191000,0.433333
54,111.791000,0.480000
55,114.465000,0.530000
56,117.333000,0.516667
57,120.029000,0.516667
58,121.854000,0.520000
59,123.763000,0.516667
60,126.204000,0.426667
61,128.013000,0.576667
62,129.971000,0.586667
63,132.807000,0.580000
64,135.326000,0.596667
65,137.245000,0.606667
66,138.881000,0.666667
67,140.512000,0.603333
68,142.171000,0.630000
69,143.939000,0.650000
70,146.046000,0.653333
71,147.671000,0.610000
72,149.284000,0.576667
73,150.939000,0.640000
74,152.582000,0.606667
75,154.252000,0.596667
76,155.895000,0.606667
77,157.745000,0.703333
78,159.756000,0.646667
79,161.414000,0.670000
80,163.217000,0.640000
81,165.163000,0.640000
82,167.571000,0.680000
83,170.373000,0.630000
84,172.398000,0.626667
85,174.213000,0.636667
86,176.062000,0.650000
87,178.192000,0.643333
88,180.350000,0.633333
89,183.401000,0.690000
90,185.798000,0.630000
91,187.666000,0.680000
92,189.397000,0.630000
93,191.382000,0.663333
94,193.354000,0.656667
95,195.281000,0.523333
96,197.666000,0.690000
97,199.927000,0.686667
98,201.661000,0.663333
99,204.305000,0.650000
100,206.430000,0.613333
101,208.913000,0.690000
102,212.003000,0.613333
103,214.605000,0.613333
104,216.346000,0.693333
105,218.066000,0.630000
106,219.976000,0.683333
107,222.440000,0.660000
108,225.064000,0.656667
109,227.355000,0.653333
110,229.332000,0.653333
111,231.029000,0.666667
112,232.775000,0.693333
113,235.157000,0.650000
114,238.272000,0.676667
115,240.696000,0.700000
116,242.425000,0.696667
117,244.140000,0.706667
118,245.757000,0.670000
119,247.391000,0.680000
120,249.118000,0.663333
121,250.705000,0.656667
122,252.870000,0.703333
123,255.905000,0.686667
124,257.933000,0.696667
125,259.874000,0.700000
126,261.915000,0.693333
127,264.396000,0.720000
128,266.812000,0.680000
129,268.749000,0.700000
130,270.887000,0.700000
131,274.267000,0.716667
132,277.480000,0.696667
133,279.327000,0.696667
134,281.131000,0.713333
135,282.830000,0.720000
136,284.597000,0.720000
137,286.409000,0.706667
138,288.390000,0.713333
139,290.434000,0.746667
140,292.117000,0.660000
141,293.786000,0.730000
142,295.789000,0.713333
143,297.875000,0.713333
144,299.575000,0.706667
145,301.270000,0.723333
146,302.941000,0.700000
147,304.671000,0.726667
148,306.486000,0.700000
149,308.315000,0.756667
150,311.283000,0.696667
151,313.201000,0.700000
152,315.589000,0.743333
153,318.415000,0.663333
154,320.679000,0.703333
155,322.476000,0.703333
156,325.279000,0.683333
157,327.629000,0.733333
158,329.859000,0.670000
159,331.648000,0.716667
160,333.411000,0.683333
161,335.202000,0.696667
162,338.223000,0.673333
163,340.859000,0.693333
164,343.710000,0.680000
165,346.732000,0.676667
166,349.855000,0.703333
167,352.656000,0.720000
168,354.373000,0.696667
169,356.104000,0.720000
170,358.395000,0.690000
171,361.275000,0.693333
172,363.941000,0.736667
173,365.791000,0.736667
174,367.539000,0.730000
175,369.243000,0.686667
176,370.969000,0.706667
177,372.775000,0.703333
178,374.494000,0.723333
179,376.230000,0.736667
180,377.940000,0.713333
181,380.280000,0.700000
182,383.164000,0.716667
183,385.645000,0.723333
184,388.496000,0.736667
185,391.302000,0.716667
186,393.839000,0.726667
187,396.447000,0.726667
188,399.372000,0.736667
189,402.553000,0.763333
190,405.392000,0.713333
191,407.166000,0.713333
192,409.582000,0.743333
193,411.842000,0.736667
194,413.919000,0.770000
195,416.259000,0.700000
196,418.438000,0.763333
197,420.567000,0.753333
198,422.599000,0.753333
199,424.992000,0.743333
200,427.275000,0.736667
201,429.689000,0.770000
202,432.023000,0.730000
203,434.051000,0.730000
204,436.152000,0.766667
205,438.515000,0.730000
206,440.474000,0.740000
207,442.329000,0.753333
208,444.943000,0.726667
209,447.133000,0.753333
210,449.004000,0.740000
211,451.107000,0.710000
212,453.816000,0.733333
213,456.475000,0.713333
214,459.174000,0.766667
215,461.604000,0.706667
216,465.035000,0.756667
217,467.803000,0.753333
218,470.784000,0.726667
219,473.710000,0.740000
220,475.423000,0.753333
221,477.390000,0.766667
222,479.395000,0.763333
223,482.026000,0.746667
224,484.022000,0.753333
225,485.960000,0.720000
226,488.825000,0.783333
227,491.756000,0.766667
228,494.912000,0.746667
229,498.041000,0.756667
230,501.109000,0.720000
231,504.198000,0.763333
232,506.395000,0.753333
233,508.431000,0.743333
234,510.435000,0.763333
235,512.249000,0.753333
236,514.573000,0.780000
237,516.632000,0.780000
238,518.503000,0.746667
239,520.396000,0.760000
240,522.215000,0.770000
241,524.048000,0.783333
242,526.100000,0.766667
243,528.005000,0.760000
244,529.920000,0.783333
245,532.002000,0.746667
246,533.869000,0.776667
247,535.946000,0.760000
248,538.410000,0.743333
249,541.629000,0.763333
250,544.550000,0.743333
251,546.434000,0.746667
252,548.888000,0.773333
253,552.323000,0.743333
254,555.414000,0.766667
255,558.106000,0.743333
256,560.137000,0.763333
257,562.613000,0.753333
258,564.727000,0.726667
259,566.974000,0.746667
260,569.288000,0.716667
261,571.541000,0.753333
262,573.833000,0.763333
263,576.700000,0.730000
264,579.451000,0.746667
265,582.576000,0.740000
266,585.042000,0.756667
LOSS_FUNCTION,HINGE,COMBINE_LOSS,AVG,REGULARIZER,NONE
MONITORING_ITER,TIME_SEC,ACCURACY
1,6.800000,0.120000
2,10.576000,0.240000
3,12.930000,0.243333
4,15.064000,0.200000
5,17.319000,0.286667
6,19.811000,0.260000
7,22.931000,0.340000
8,25.962000,0.343333
9,29.289000,0.283333
10,33.092000,0.280000
11,34.911000,0.333333
12,36.903000,0.320000
13,38.909000,0.413333
14,41.651000,0.363333
15,44.792000,0.406667
16,47.677000,0.380000
17,50.895000,0.343333
18,53.981000,0.440000
19,56.270000,0.376667
20,58.691000,0.403333
21,61.062000,0.363333
22,63.462000,0.450000
23,66.806000,0.506667
24,68.943000,0.406667
25,71.214000,0.510000
26,73.440000,0.483333
27,75.833000,0.453333
28,77.798000,0.513333
29,79.784000,0.463333
30,81.970000,0.523333
31,84.131000,0.466667
32,86.267000,0.500000
33,88.132000,0.476667
34,90.247000,0.450000
35,93.247000,0.513333
36,95.703000,0.456667
37,98.063000,0.486667
38,102.525000,0.516667
39,104.921000,0.463333
40,107.858000,0.510000
41,109.997000,0.496667
42,111.892000,0.463333
43,113.680000,0.440000
44,115.470000,0.490000
45,117.213000,0.530000
46,119.072000,0.470000
47,120.837000,0.510000
48,122.571000,0.540000
49,124.264000,0.500000
50,125.925000,0.570000
51,127.689000,0.536667
52,129.464000,0.513333
53,131.259000,0.570000
54,133.308000,0.456667
55,135.563000,0.560000
56,138.945000,0.553333
57,141.208000,0.533333
58,143.376000,0.593333
59,145.838000,0.483333
60,148.096000,0.556667
61,151.197000,0.543333
62,154.140000,0.570000
63,156.870000,0.546667
64,159.681000,0.506667
65,162.671000,0.583333
66,165.201000,0.550000
67,167.433000,0.543333
68,169.612000,0.580000
69,172.740000,0.533333
70,176.138000,0.586667
71,178.503000,0.560000
72,181.328000,0.553333
73,184.372000,0.606667
74,186.384000,0.533333
75,188.279000,0.596667
76,190.527000,0.560000
77,192.299000,0.553333
78,194.081000,0.586667
79,196.015000,0.566667
80,198.491000,0.593333
81,200.226000,0.566667
82,202.002000,0.566667
83,203.767000,0.590000
84,205.631000,0.596667
85,207.587000,0.590000
86,210.875000,0.593333
87,212.935000,0.580000
88,214.786000,0.626667
89,216.660000,0.553333
90,218.702000,0.636667
91,220.638000,0.573333
92,223.369000,0.606667
93,226.204000,0.586667
94,228.934000,0.583333
95,232.014000,0.620000
96,234.897000,0.586667
97,236.700000,0.573333
98,238.571000,0.643333
99,240.555000,0.563333
100,243.271000,0.626667
101,247.391000,0.596667
102,250.217000,0.596667
103,252.719000,0.640000
104,255.028000,0.546667
105,257.922000,0.630000
106,260.236000,0.603333
