MONITORING_ITER,TIME_SEC,ACCURACY
8,1.363000,0.433333
9,1.385000,0.450000
10,1.407000,0.386667
11,1.426000,0.436667
12,1.444000,0.443333
13,1.465000,0.396667
14,1.483000,0.420000
15,1.502000,0.410000
16,1.516000,0.480000
17,1.533000,0.453333
18,1.549000,0.450000
19,1.563000,0.490000
20,1.577000,0.446667
21,1.592000,0.456667
22,1.607000,0.443333
23,1.628000,0.436667
24,1.643000,0.486667
25,1.661000,0.473333
26,1.675000,0.496667
27,1.690000,0.456667
28,1.707000,0.480000
29,1.725000,0.466667
30,1.744000,0.470000
31,1.762000,0.536667
32,1.780000,0.586667
33,1.796000,0.590000
34,1.814000,0.573333
35,1.836000,0.546667
36,1.853000,0.553333
37,1.874000,0.610000
38,1.893000,0.610000
39,1.909000,0.586667
40,1.925000,0.570000
41,1.941000,0.606667
42,1.956000,0.613333
43,1.974000,0.613333
44,1.988000,0.646667
45,2.003000,0.580000
46,2.018000,0.616667
47,2.036000,0.653333
48,2.053000,0.633333
49,2.069000,0.653333
50,2.085000,0.606667
51,2.101000,0.650000
52,2.118000,0.670000
53,2.133000,0.636667
54,2.148000,0.650000
55,2.163000,0.653333
56,2.178000,0.663333
57,2.191000,0.680000
58,2.204000,0.653333
59,2.217000,0.676667
60,2.231000,0.633333
61,2.243000,0.620000
62,2.255000,0.686667
63,2.269000,0.670000
64,2.285000,0.676667
65,2.299000,0.653333
66,2.312000,0.646667
67,2.325000,0.686667
68,2.336000,0.663333
69,2.348000,0.676667
70,2.362000,0.676667
71,2.378000,0.620000
72,2.392000,0.663333
73,2.405000,0.666667
74,2.419000,0.673333
75,2.431000,0.676667
76,2.445000,0.656667
77,2.459000,0.703333
78,2.470000,0.683333
79,2.484000,0.683333
80,2.499000,0.683333
81,2.517000,0.686667
82,2.530000,0.713333
83,2.542000,0.690000
84,2.557000,0.710000
85,2.574000,0.680000
86,2.588000,0.683333
87,2.600000,0.713333
88,2.613000,0.676667
89,2.626000,0.700000
90,2.638000,0.663333
91,2.655000,0.706667
92,2.669000,0.696667
93,2.684000,0.690000
94,2.967000,0.706667
95,2.979000,0.673333
96,2.991000,0.713333
97,3.004000,0.706667
98,3.016000,0.666667
99,3.028000,0.696667
100,3.040000,0.693333
101,3.054000,0.680000
102,3.069000,0.706667
103,3.083000,0.700000
104,3.098000,0.690000
105,3.113000,0.696667
106,3.131000,0.706667
107,3.145000,0.710000
108,3.160000,0.690000
109,3.175000,0.713333
110,3.193000,0.686667
111,3.205000,0.703333
112,3.220000,0.723333
113,3.250000,0.693333
114,3.266000,0.720000
115,3.286000,0.713333
116,3.301000,0.716667
117,3.314000,0.726667
118,3.327000,0.703333
119,3.341000,0.720000
120,3.353000,0.716667
121,3.366000,0.720000
122,3.381000,0.740000
123,3.392000,0.700000
124,3.404000,0.723333
125,3.417000,0.720000
126,3.427000,0.720000
127,3.439000,0.736667
128,3.451000,0.696667
129,3.463000,0.736667
130,3.474000,0.716667
131,3.488000,0.720000
132,3.500000,0.740000
133,3.511000,0.700000
134,3.529000,0.730000
135,3.535000,0.713333
136,3.548000,0.710000
137,3.561000,0.740000
138,3.575000,0.693333
139,3.587000,0.730000
140,3.602000,0.716667
141,3.615000,0.716667
142,3.627000,0.740000
143,3.640000,0.706667
144,3.653000,0.733333
145,3.665000,0.710000
146,3.676000,0.726667
147,3.693000,0.733333
148,3.709000,0.706667
149,3.723000,0.720000
150,3.736000,0.716667
151,3.749000,0.720000
152,3.763000,0.736667
153,3.776000,0.703333
154,3.789000,0.716667
155,3.801000,0.710000
156,3.815000,0.713333
157,3.828000,0.730000
158,3.839000,0.706667
159,3.853000,0.730000
160,3.865000,0.720000
161,3.877000,0.723333
162,3.889000,0.740000
LOSS_FUNCTION,MAE,COMBINE_LOSS,TOPK,REGULARIZER,NONE
