N_WORKERS,TOTAL_ELAPSED,COORD_ELAPSED,LAST_WORKER_ELAPSED,GBEST_ACC,GBEST_LOSS
14.104,12.033,8.185,0.940000,NaN
9.772,9.681,5.987,0.980000,NaN
8.897,8.639,4.917,0.940000,NaN
