MONITORING_ITER,TIME_SEC,ACCURACY
17,1.714000,0.563333
18,1.738000,0.510000
19,1.763000,0.576667
20,1.782000,0.580000
21,1.802000,0.570000
22,1.828000,0.613333
23,1.849000,0.556667
24,1.874000,0.596667
25,1.902000,0.596667
26,1.926000,0.580000
27,1.947000,0.620000
28,1.969000,0.600000
29,1.996000,0.603333
30,2.022000,0.596667
31,2.051000,0.586667
32,2.081000,0.623333
33,2.105000,0.600000
34,2.133000,0.616667
35,2.155000,0.596667
36,2.182000,0.596667
37,2.204000,0.616667
38,2.223000,0.586667
39,2.247000,0.613333
40,2.269000,0.613333
41,2.298000,0.583333
42,2.318000,0.623333
43,2.340000,0.596667
44,2.363000,0.623333
45,2.384000,0.623333
46,2.615000,0.583333
47,2.634000,0.620000
48,2.655000,0.583333
49,2.676000,0.620000
50,2.697000,0.593333
51,2.720000,0.603333
52,2.743000,0.620000
53,2.768000,0.593333
54,2.789000,0.616667
55,2.811000,0.593333
56,2.835000,0.603333
57,2.857000,0.626667
58,2.879000,0.593333
59,2.900000,0.633333
60,2.920000,0.603333
61,2.943000,0.603333
62,2.963000,0.623333
63,2.982000,0.606667
64,3.002000,0.626667
65,3.024000,0.603333
66,3.045000,0.576667
67,3.064000,0.626667
68,3.084000,0.606667
69,3.103000,0.616667
70,3.124000,0.613333
71,3.147000,0.610000
72,3.167000,0.626667
73,3.188000,0.603333
74,3.207000,0.620000
75,3.225000,0.613333
76,3.245000,0.603333
77,3.280000,0.636667
78,3.301000,0.613333
79,3.321000,0.623333
80,3.341000,0.623333
81,3.361000,0.610000
82,3.383000,0.623333
83,3.407000,0.606667
84,3.429000,0.623333
85,3.450000,0.626667
86,3.469000,0.613333
87,3.489000,0.620000
88,3.712000,0.613333
89,3.735000,0.613333
90,3.755000,0.603333
91,3.779000,0.590000
92,3.801000,0.623333
93,3.827000,0.603333
94,3.850000,0.626667
95,3.884000,0.603333
96,3.911000,0.583333
97,3.934000,0.623333
98,3.958000,0.606667
99,3.980000,0.616667
100,4.000000,0.623333
101,4.020000,0.600000
102,4.043000,0.623333
103,4.141000,0.583333
104,4.145000,0.610000
105,4.148000,0.610000
106,4.162000,0.593333
107,4.181000,0.616667
108,4.202000,0.590000
109,4.223000,0.620000
110,4.243000,0.610000
111,4.264000,0.600000
112,4.285000,0.623333
113,4.304000,0.596667
114,4.328000,0.616667
115,4.350000,0.610000
