N_WORKERS,TOTAL_ELAPSED,COORD_ELAPSED,LAST_WORKER_ELAPSED,GBEST_ACC,GBEST_LOSS
16.209,14.168,10.140,0.920000,NaN
8.427,8.722,4.965,0.930000,NaN
8.666,9.169,5.227,0.860000,NaN
