N_WORKERS,TOTAL_ELAPSED,COORD_ELAPSED,LAST_WORKER_ELAPSED,GBEST_ACC,GBEST_LOSS
15.229,13.459,9.366,0.940000,NaN
0.607,5.112,0.000,0.940000,NaN
45.647,0.653,0.000,0.940000,NaN
