MONITORING_ITER,TIME_SEC,ACCURACY
97,300.357000,0.626667
98,303.391000,0.656667
99,305.588000,0.640000
100,308.380000,0.656667
101,311.085000,0.650000
102,313.838000,0.643333
103,316.000000,0.646667
104,318.250000,0.633333
105,320.720000,0.646667
106,323.560000,0.640000
107,326.804000,0.626667
108,329.478000,0.666667
109,332.412000,0.630000
110,335.104000,0.643333
111,337.862000,0.660000
112,340.621000,0.616667
113,344.227000,0.656667
LOSS_FUNCTION,MAE,COMBINE_LOSS,TOP_K,REGULARIZER,NONE
MONITORING_ITER,TIME_SEC,ACCURACY
1,8.019000,0.130000
2,11.108000,0.183333
3,13.882000,0.153333
4,16.807000,0.193333
5,19.582000,0.173333
6,22.370000,0.213333
7,25.602000,0.250000
8,29.690000,0.230000
9,32.814000,0.266667
10,35.007000,0.290000
11,37.348000,0.316667
12,39.632000,0.280000
13,41.837000,0.300000
14,44.159000,0.290000
15,46.662000,0.266667
16,48.845000,0.290000
17,51.433000,0.306667
18,53.699000,0.276667
19,56.084000,0.316667
20,59.127000,0.333333
21,62.300000,0.376667
22,65.684000,0.406667
23,68.861000,0.343333
24,71.856000,0.383333
25,74.495000,0.356667
26,77.565000,0.420000
27,80.862000,0.403333
28,83.045000,0.406667
29,85.260000,0.490000
30,87.827000,0.446667
31,91.250000,0.386667
32,94.129000,0.383333
33,96.689000,0.526667
34,99.182000,0.493333
35,102.082000,0.403333
36,104.481000,0.466667
37,107.411000,0.443333
38,110.814000,0.543333
39,112.966000,0.500000
40,115.296000,0.440000
41,117.737000,0.510000
42,120.943000,0.440000
43,124.865000,0.413333
44,127.387000,0.526667
45,129.739000,0.496667
46,132.533000,0.503333
47,135.644000,0.483333
48,139.187000,0.546667
49,142.898000,0.523333
50,146.424000,0.453333
51,150.209000,0.523333
52,154.012000,0.473333
53,157.858000,0.476667
54,161.622000,0.536667
55,164.939000,0.513333
56,167.672000,0.483333
57,170.614000,0.513333
58,173.538000,0.520000
59,176.244000,0.546667
60,178.758000,0.433333
61,181.305000,0.563333
62,184.058000,0.573333
63,186.895000,0.590000
64,189.578000,0.503333
65,192.337000,0.526667
66,195.261000,0.593333
67,197.900000,0.636667
68,200.418000,0.576667
69,203.029000,0.556667
70,205.792000,0.586667
71,209.357000,0.626667
72,213.182000,0.603333
73,216.327000,0.700000
74,219.632000,0.690000
75,223.363000,0.586667
76,227.420000,0.690000
77,229.974000,0.630000
78,232.226000,0.616667
79,234.414000,0.710000
80,236.908000,0.576667
81,239.395000,0.606667
82,241.770000,0.686667
83,244.295000,0.640000
84,246.630000,0.656667
85,249.147000,0.656667
86,251.797000,0.700000
87,254.479000,0.670000
88,257.221000,0.656667
89,259.443000,0.703333
90,261.644000,0.666667
91,264.021000,0.680000
92,267.119000,0.686667
93,270.592000,0.706667
94,272.883000,0.706667
95,275.359000,0.720000
96,277.901000,0.730000
97,281.441000,0.680000
98,284.955000,0.710000
99,288.713000,0.716667
100,292.392000,0.696667
101,295.921000,0.673333
102,298.506000,0.720000
103,300.758000,0.680000
104,302.983000,0.686667
105,305.327000,0.696667
106,307.543000,0.706667
107,309.755000,0.750000
108,312.025000,0.750000
109,314.172000,0.670000
110,316.527000,0.720000
111,318.919000,0.730000
112,321.113000,0.730000
113,323.300000,0.736667
114,325.523000,0.740000
115,327.783000,0.733333
116,331.289000,0.756667
117,334.752000,0.733333
118,337.147000,0.766667
119,339.558000,0.756667
120,342.668000,0.760000
121,346.547000,0.723333
122,350.103000,0.703333
123,354.091000,0.710000
124,357.784000,0.786667
125,361.721000,0.713333
126,365.273000,0.750000
127,368.993000,0.750000
128,372.712000,0.760000
129,376.058000,0.756667
130,378.813000,0.736667
131,381.411000,0.750000
132,384.596000,0.760000
133,387.884000,0.760000
134,390.698000,0.726667
135,393.502000,0.756667
136,396.290000,0.740000
137,399.209000,0.750000
138,402.110000,0.766667
139,404.843000,0.770000
140,407.767000,0.740000
141,410.722000,0.750000
142,413.391000,0.760000
143,416.073000,0.746667
144,419.184000,0.746667
145,422.382000,0.763333
146,425.428000,0.733333
147,428.986000,0.753333
148,432.340000,0.770000
149,434.583000,0.763333
150,437.689000,0.756667
151,441.447000,0.763333
152,443.795000,0.770000
153,446.131000,0.773333
154,448.315000,0.780000
155,450.494000,0.793333
156,452.704000,0.803333
157,454.960000,0.763333
158,457.319000,0.770000
159,459.665000,0.750000
160,462.841000,0.753333
161,465.491000,0.790000
162,467.806000,0.756667
163,470.055000,0.780000
164,472.307000,0.783333
165,474.621000,0.766667
166,476.899000,0.756667
167,480.039000,0.760000
168,482.942000,0.750000
169,485.468000,0.773333
170,487.732000,0.790000
171,490.237000,0.766667
172,492.841000,0.793333
173,495.633000,0.780000
174,498.033000,0.776667
175,500.697000,0.746667
176,503.187000,0.753333
177,506.151000,0.783333
178,509.584000,0.790000
179,512.500000,0.763333
180,515.219000,0.776667
181,517.726000,0.760000
182,520.083000,0.776667
183,522.427000,0.810000
184,525.029000,0.756667
185,527.531000,0.733333
186,530.594000,0.773333
187,533.077000,0.800000
188,535.971000,0.800000
189,538.827000,0.806667
190,541.674000,0.780000
191,544.101000,0.790000
192,546.596000,0.810000
193,550.330000,0.803333
194,554.148000,0.803333
LOSS_FUNCTION,CROSS_ENTROPY,COMBINE_LOSS,AVG,REGULARIZER,SLOPE
FILTER_ENABLED,N_WORKERS,TOTAL_ELAPSED,COORD_ELAPSED,LAST_WORKER_ELAPSED,GBEST_ACC,GBEST_LOSS,TOTAL_MESSAGES_SENT,TOTAL_MESSAGES_SENT_PBEST,TOTAL_MESSAGES_SENT_CURRENT_WEIGHTS,TOTAL_BYTES_SENT,LOSS_THRESHOLD_DIFF,LOSS_THRESHOLD_MIN,LOSS_THRESHOLD_MAX,PBEST_DEBOUNCE_MS,MONITORING_THRESHOLD_MIN,MONITORING_THRESHOLD_MAX,DATASET_PARTITIONING,ENABLE_NEIGHBORHOODS,EARLY_STOPPING,HEAVY_SAMPLES,DATASET,PBEST_WORKER,TOPOLOGY
0,24,560.345,553.477,560.345,0.810000,0.906473,6121,507,5614,22623216,0.000000,0.000000,0.000000,75,0,0,false,false,true,true,mnist,true,ring
