MONITORING_ITER,TIME_SEC,ACCURACY
1,1.703000,0.673333
2,1.812000,0.760000
3,1.955000,0.863333
4,2.041000,0.933333
5,2.127000,0.963333
6,2.220000,0.956667
7,2.299000,0.983333
8,2.392000,0.986667
9,2.518000,0.983333
10,2.614000,0.970000
11,2.694000,0.983333
12,2.766000,0.973333
13,2.847000,0.973333
14,2.945000,0.980000
