N_WORKERS,TOTAL_ELAPSED,COORD_ELAPSED,LAST_WORKER_ELAPSED,GBEST_ACC,GBEST_LOSS
12.674,10.524,6.689,0.940000,NaN
9.367,9.113,5.526,0.860000,NaN
9.078,9.145,5.067,0.920000,NaN
