N_WORKERS,TOTAL_ELAPSED,COORD_ELAPSED,LAST_WORKER_ELAPSED,GBEST_ACC,GBEST_LOSS
14.204,12.560,8.481,0.960000,NaN
10.283,10.146,6.289,0.960000,NaN
8.843,8.656,4.937,0.920000,NaN
